,date,speaker,title,party,media,score,field,subject,link,knesset,gender,main-quote
123,18/11/2018,רועי פולקמן,על הגירעון התקציבי בשלוש הממשלות האחרונות,כולנו,גל״צ,half true,כלכלה,תקציב המדינה,https://www.thewhistle.co.il/feed/Jm0AKnByaM,הכנסת ה-20,male,"""[הגירעון] בתקופת לפיד היה למעלה מ-4, בתקופת שטייניץ זה היה 3.5 ויותר"""
124,10/03/2019,רועי פולקמן,על אופן מדידת הגירעון,כולנו,גל״צ,mostly untrue,כלכלה,תקציב המדינה,https://www.thewhistle.co.il/feed/QXx46DlW78,מע׳ בחירות,male,"""מעולם לא מדדו גירעון חודשי, אלא תמיד שנתי"""
125,16/04/2018,רחל עזריה,על זכויות להט״בים,כולנו,גל״צ,mostly true,דת ומדינה,שוויון זכויות,https://www.thewhistle.co.il/feed/nJy3YlM0PO,הכנסת ה-20,female,"""כמעט כל הזכויות של הקהילה הזאת התקבלו בבית המשפט העליון"""
126,19/02/2019,רם בן ברק,על עמדת יש עתיד לפתרון הסכסוך עם הפלסטינים,יש עתיד,103FM,untrue,חוץ ובטחון,סכסוך ישראלי-פלסטיני,https://www.thewhistle.co.il/feed/a5xQz4l0qA,מע׳ בחירות,male,"""אנחנו תומכים בלהגיע להיפרדות מהפלסטינים, רצוי בהסכם ואם לא בהסכם אז באופן חד צדדי"""
127,03/06/2019,רפי פרץ,על תיק החינוך:,הבית היהודי,גל״צ,untrue,"חינוך, תרבות וספורט",משרד החינוך,https://www.thewhistle.co.il/feed/a5xQzKe0qA,הכנסת ה-21,male,"""זה תיק שהיה לציונות הדתית תמיד"""
128,23/08/2017,שולי מועלם-רפאלי,על האיסור על עליית ח״כים יהודים להר הבית,הבית היהודי,וואלה!,TRUE,חוץ ובטחון,סכסוך ישראלי-פלסטיני,https://www.thewhistle.co.il/feed/kDy83DzWwa,הכנסת ה-20,female,״הצער הזה שבו היחידים שלא יכולים לעלות להר הבית הם חברי כנסת יהודים חייב להיפסק״.
129,29/07/2018,שולי מועלם-רפאלי,על חוק הלאום,הבית היהודי,רדיו דרום,mostly untrue,דת ומדינה,שוויון זכויות,https://www.thewhistle.co.il/feed/OZWqmvmWjw,הכנסת ה-20,female,"""כיוון שהמילה שוויון מופיעה כבר בשני חוקי יסוד שחוקקו פה ב-1992"""
130,07/11/2017,שי באב״ד,על משבר קק״ל,,גל״צ,untrue,כלכלה,"קק""ל",https://www.thewhistle.co.il/feed/3wW6KvGyD2,הכנסת ה-20,male,"""קק""ל היא חברה פרטית, היחידה בארץ שלא משלמת מיסים"""
131,11/01/2018,שי באב״ד,על יחס חוב-תוצר,,כאן ב׳,untrue,כלכלה,תקציב המדינה,https://www.thewhistle.co.il/feed/Xr0mz86Wpv,הכנסת ה-20,male,"""הדבר הזה הוביל להפחתה של יחס חוב-תוצר בסדרי גודל של 4.5%-4% בשלוש השנים האחרונות, משהו חסר תקדים"""
132,27/05/2018,שי באב״ד,על מחיר למשתכן ומדד הלמ״ס,,כאן ב׳,untrue,כלכלה,יוקר המחיה,https://www.thewhistle.co.il/feed/AqW78NbyaJ,הכנסת ה-20,male,"""מחיר למשתכן לא השפיע על המדד. הוא גם לא משוקלל בתוך המדד. כל ירידות המחירים הן ירידות מחירים ללא מחיר למשתכן"""
133,02/09/2018,שי באב״ד,על השביתה במעונות היום,,כאן ב׳,untrue,"עבודה, רווחה ובריאות",מעונות יום,https://www.thewhistle.co.il/feed/OZWqm46Wjw,הכנסת ה-20,male,"״זה רק 20% מהארגונים היום ששובתים. רוב הארגונים שקיימים באותם תנאים [...] לא עשו את אותה סיטואציה""."
134,16/01/2019,שי באב״ד,על שקלול 'מחיר למשתכן' במדד מחירי הדירות:,,אולפן ynet,untrue,כלכלה,יוקר המחיה,https://www.thewhistle.co.il/feed/LK0Za5MxPk,מע׳ בחירות,male,"""המדד של הלמ""ס לא משקלל את המחירים של מחיר למשתכן"""
135,13/02/2018,שלי יחימוביץ׳,על התפטרות אהוד אולמרט,עבודה,רשת,TRUE,חוק ומשפט,חקירות נתניהו,https://www.thewhistle.co.il/feed/Jm0AKeZyaM,הכנסת ה-20,female,"״היה אולמרט, שלא היה אדם שידוע בניקיון כפיו, שגם קם והלך בשלב הזה, בשלב עוד יותר מוקדם מהשלב בו נמצא ראש הממשלה״"
136,04/09/2018,שלי יחימוביץ׳,על מס ירושה,עבודה,103FM,mostly untrue,כלכלה,מסים,https://www.thewhistle.co.il/feed/a5xQzG50qA,הכנסת ה-20,female,"""ישראל היא אחת המדינות הבודדות בעולם שאין בה מס ירושה"""
137,14/05/2019,שלי יחימוביץ׳,על הונו של רה״מ נתניהו:,עבודה,רשת,mostly untrue,חוק ומשפט,חקירות נתניהו,https://www.thewhistle.co.il/feed/GPxPq320a6,הכנסת ה-21,female,"""נתניהו אינו אדם עני. הוא אחד האנשים האמידים בישראל לפי פורבס"""
138,19/05/2019,שלי יחימוביץ׳,על התיקון לחוק החסינות ב-2005,עבודה,"גל""צ",mostly untrue,"כנסת, ממשלה ומנהל ציבורי",הרכב ועדות הכנסת,https://www.thewhistle.co.il/feed/kDy83rmWwa,הכנסת ה-21,female,"""כמה מהנשיאים שהיו בצרפת בתקופות האחרונות, כולם כמעט, היו תחת סכנה של חקירה בזמן הכהונה שהוקפאה ונמשכה אחר כך, והיו כאלה שזה הניב גם תוצאות"""
139,23/10/2017,שלמה נאמן,על נתיב האבות,,גל״צ,mostly untrue,חוץ ובטחון,סכסוך ישראלי-פלסטיני,https://www.thewhistle.co.il/feed/ORxK9bJWjK,הכנסת ה-20,male,"""לא מדובר בהריסת בתים שנבנו על אדמה פרטית [...] אף אחד לא הוכיח את הבעלות על האדמה הזו. פשוט במסגרת ההוכחה וההכרזה של האדמה הזו כאדמת מדינה, נשארו קטעים [...] שלא ניתן להוכיח עליהם שהם אדמת מדינה, וזה עדיין נמצא בבירור. זה כל הסיפור. אין אף אדם שמגיע ואומר זו אדמה שלי"""
140,01/02/2018,שמואל אליהו,על התנגדותו לשירות נשים בתפקידי לחימה,,רדיו ירושלים,untrue,דת ומדינה,שוויון זכויות,https://www.thewhistle.co.il/feed/3wW6K6RyD2,הכנסת ה-20,male,"""מעולם צה""ל לא שלח חיילות לשדה הקרב"""
141,07/02/2018,שמואל אליהו,על אמירותיו בנוגע לאיסור השכרת דירות לערבים,,כאן ב׳,untrue,דת ומדינה,שוויון זכויות,https://www.thewhistle.co.il/feed/nJy3Ydq0PO,הכנסת ה-20,male,"""הדבר זה נידון בביהמ""ש העליון, והוא פסק שהדבר הזה מותר לנו לומר"""
142,25/04/2018,תמר זנדברג,על שיקום שכונות,מרצ,גל״צ,untrue,"עבודה, רווחה ובריאות",שיקום שכונות,https://www.thewhistle.co.il/feed/2GWMpPa0nv,הכנסת ה-20,female,"""את פרויקט שיקום השכונות [...] ביטלה לא ממשלת שמאל, אלא ממשלת נתניהו"""
143,17/07/2018,תמר זנדברג,על ביקור ראש ממשלת הונגריה,מרצ,גל״צ,half true,חוץ ובטחון,יחסים בינ״ל,https://www.thewhistle.co.il/feed/AqW78YPyaJ,הכנסת ה-20,female,"״קהילות יהודיות בהונגריה, פולין ואוסטריה אומרות שהדברים האלה גורמים למעשי אנטישמיות נגדנו [...] משרד החוץ ממליץ לנתק קשרים עם המפלגות האלה״"
144,12/09/2018,תמר זנדברג,על עמדות סיעות הכנסת ביחס לפתרון שתי המדינות,מרצ,כאן ב׳,half true,חוץ ובטחון,סכסוך ישראלי-פלסטיני,https://www.thewhistle.co.il/feed/QrxOM5eW9B,הכנסת ה-20,female,"""המפלגות שמתנגדות לפתרון שתי המדינות הן בוודאות מיעוט. הכנסת מתחלקת בין מפלגות שתומכות, לבין מפלגות שהן אדישות לרעיון, והולכות עם איזו ממשלה שלא תבוא"""
145,03/10/2018,תמר זנדברג,על ההשקעה הכספית לילד בחינוך בישראל,מרצ,פייסבוק,untrue,"חינוך, תרבות וספורט",השקעה בחינוך,https://www.thewhistle.co.il/feed/jKx28D1WZq,הכנסת ה-20,female,"""השבוע פורסם שההשקעה לילד בחינוך בישראל היא הנמוכה ביותר ב-OECD"""
0,31/12/2019,אביגדור ליברמן,,ישראל ביתנו,ועידת תחזיות,TRUE,,,,,male,"""החוק שמאפשר לראש ממשלה לכהן עד פסק דין חלוט התקבל ב2001 אני הצבעתי  נגדו בעוד שהנשיא רובי ריבלין, ציפי לבני, מפלגות השמאל, מרץ והערבים הצביעו בעד החוק"""
1,21/07/2019,אופיר אקוניס,,הליכוד,פייסבוק,TRUE,,,,,male,"""לתקופה של ארבעה חודשים כיהנתי כממונה על רשות השידור והתבקשתי לתקן את חוק השידור הציבורי. דבר ראשון קבעתי שלא יהיה סתם תאגיד שידור ציבורי, כפי שקבעו קודמיי, אלא תאגיד שידור ישראלי."""
2,21/07/2019,אופיר אקוניס,,הליכוד,פייסבוק,TRUE,,,,,male,"""קבעתי שתחנות הרדיו תקראנה ״קול ישראל״, כדי שכל מי שהיו לו תכניות לבטל זאת, יעמוד מול חוק שחוקקה הכנסת."""
3,20/03/2019,אורלי לוי אבקסיס,,גשר,פייסבוק,TRUE,בריאות,,,,female,"""מדי יום מתים בישראל 13 בני אדם מוות מיותר כתוצאה מזיהום נרכש בבתי החולים. בן אדם אחד כל שעתיים, 450 כל חודש, 5,000 כל שנה ובסך הכל 20,000 בני אדם נפטרו, מתו - מוות מיותר במהלך הקדנציה האחרונה של הכנסת."""
4,12/03/2019,אורלי לוי אבקסיס,,גשר,פייסבוק,TRUE,בריאות,,,,female,"""למרות חוק בריאות חינם, 83% רוכשים ביטוח פרטי מכיסם, וגם זה לא מספיק"""
5,06/08/2018,אילן גילאון,,מרצ,פייסבוק,TRUE,,,,,male,"""לפי נתוני ה- OECD, ישראל נמצאת במקום ה-30 מתוך 35 המדינות החברות בשיעור ההוצאה הציבורית לבריאות, נמצאת במקום החמישי מהסוף במספר מיטות לאלף נפש, ובמקום הרביעי מהסוף במספר אחיות לאלף נפש."""
6,23/07/2019,בנימין נתניהו,ייצוא ישראלי,הליכוד,פייסבוק,TRUE,כלכלה,,,,male,"""ישראל קפצה קדימה 28 מקומות מבין מדינות ה-OECD!"""
7,06/08/2018,גילה גמליאל,,הליכוד,פייסבוק,TRUE,,,,,female,"במאמצי ׳יחידות הסגולה׳, הגענו בשנים האחרונות ליותר מ-320 אלף אזרחיות ואזרחים ותיקים מאושפזים ומיצינו עבורם זכויות בהיקף של למעלה מ-30 מיליון ₪. "
8,08/05/2012,דב חנין,,הרשימה המשותפת,כלכליסט,TRUE,כלכלה,,,,male,"""השקיפות חיונית למיגור שחיתות ואפליה. הכנסת אישרה היום חלופה רעיונית למדיניות המקרקעין של נתניהו - במקום הפרטה של מקרקעי ישראל אנחנו צריכים שקיפות ודמוקרטיה בניהולם הציבורי. כיום, גם כאשר מתאפשר עיון בהחלטות הרשות הוא כרוך בתשלום גבוה ובבקשות חוזרות ונשנות מהממונה על חופש המידע ברשות. על אף שרוב רובן של החלטות הרשות נוגעות בדרך זו או אחרת לציבור רחב של חוכרים לא היתה עד היום כל חובה לפרסמן"""
9,25/11/2018,דודי אמסלם,,הליכוד,ynet אולפן,TRUE,פוליטיקה,,,,male,"""מאז קום המדינה היו הרבה ראשי ממשלה שאחזו גם בתיק הביטחון"""
10,31/10/2018,יואב קיש,,הליכוד,מליאת הכנסת,TRUE,,חוק הפונדקאות,,,male,"""הושבעת לתפקיד במרץ 2013 הגשת את הצעת חוק לשינוי חוק הפונדקאות שנה וחצי אחרי באוקטובר 2014 אז על עובדות אנחנו לא מתווכחים"""
11,24/12/2018,יובל שטייניץ,,הליכוד,ועידת ישראל  לסביבה,TRUE,סביבה,,https://www.youtube.com/watch?v=CwMqnLibJEA [5:30],,male,"""בשנתיים האחרונות סוף סוף,זיהום האוויר במדינת ישראל במגמת ירידה"""
12,23/07/2019,יעל גרמן,,כחול לבן,פייסבוק,TRUE,,,,,female,"""ההשקעה של הממשלה הנוכחית במערכת הבריאות היא בין הנמוכות במדינות ה OECD והיא עומדת על כ-7.4 אחוז מהתוצר הלאומי כבר שנים רבות, בעוד שבמדינות המערב היא כ-10%"""
13,18/07/2018,יריב לוין,,הליכוד,ועידת כלכליסט לתיירות,TRUE,תיירות,,"https://www.calcalist.co.il/conference/articles/0,7340,L-3742562,00.html",,male,"""ראינו במשך שנים ארוכות שמספר תיירים לא השתנה - 2.8 מיליון ב-2001 ואותו מספר בערך ב--2015."""
14,15/02/2019,מיכל רוזין,על הפריימריז הפתוחים,מרצ,פייסבוק,TRUE,,,,,female,"""הוכחתם שהמהלך הזה היה נכון עם לא פחות מ-83 אחוזי הצבעה (!) של חברי מרצ שרצו את היכולת להשפיע, בחרו את הרשימה הכי מגוונת ומצויינת שיש"""
